Name,SexuponOutcome,AnimalType,AgeuponOutcome,Breed,Color,DateTime,Outcome,ID
Buddy,Neutered Male,Dog,8 years,Maltese/Toy Poodle,Black,2014-09-21 12:25:00,2,18218
Pickle,Neutered Male,Cat,3 months,Domestic Shorthair,Orange Tabby/White,2014-11-25 14:12:00,1,18219
Sally,Spayed Female,Dog,5 years,Labrador Retriever Mix,White,2014-10-01 15:08:00,1,18220
Rocky,Neutered Male,Dog,1 year,Pit Bull Mix,White/Blue,2016-01-16 12:10:00,2,18221
Mica,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Black,2015-11-12 16:09:00,0,18222
Simba,Neutered Male,Dog,13 years,Siberian Husky,Brown/Black,2015-09-15 16:22:00,3,18223
Trigger,Neutered Male,Dog,2 months,German Shepherd Mix,Black/Brown,2014-04-09 17:44:00,2,18224
,Intact Female,Cat,3 months,Domestic Shorthair Mix,Tortie,2015-10-21 09:00:00,1,18225
Max,Neutered Male,Dog,5 years,German Shepherd Mix,Tan/White,2015-06-06 19:06:00,0,18226
Blackie,Neutered Male,Dog,3 years,Chihuahua Shorthair Mix,Black,2014-10-09 17:58:00,0,18227
Suki,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Blue/White,2014-08-02 17:00:00,0,18228
Princess,Spayed Female,Dog,7 years,Pit Bull Mix,Tan/White,2016-02-03 17:08:00,1,18229
Oreo,Neutered Male,Cat,1 year,Domestic Longhair Mix,Black/White,2014-06-07 19:01:00,0,18230
Kia,Spayed Female,Dog,11 years,Labrador Retriever/Beagle,Black,2015-08-29 15:17:00,1,18231
Oberto,Neutered Male,Cat,7 months,Domestic Medium Hair,Cream Tabby,2015-09-19 15:50:00,0,18232
Maggie,Spayed Female,Dog,3 years,Labrador Retriever/Redbone Hound,Sable/White,2015-10-29 12:06:00,0,18233
Tortellini,Neutered Male,Cat,3 years,Domestic Medium Hair Mix,Orange Tabby/White,2015-06-10 18:02:00,0,18234
Andante,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Black,2013-11-04 16:39:00,0,18235
,Intact Male,Cat,1 month,Domestic Shorthair Mix,Black/White,2014-06-19 15:44:00,3,18236
Ed,Neutered Male,Cat,4 months,Domestic Shorthair Mix,Orange Tabby,2014-08-25 18:43:00,0,18237
Angel,Spayed Female,Dog,1 year,Miniature Poodle/Maltese,White,2015-09-23 11:06:00,2,18238
Turbo,Spayed Female,Dog,4 years,Canaan Dog Mix,White/Black,2015-05-10 16:32:00,0,18239
Goldie,Neutered Male,Dog,1 year,Chihuahua Shorthair/Dachshund,Brown/White,2013-12-28 16:35:00,0,18240
Kambei,Intact Female,Cat,1 year,Domestic Shorthair Mix,Brown Tabby/White,2015-06-23 19:13:00,1,18241
Frankie,Intact Male,Dog,12 years,Shih Tzu,Brown/White,2014-05-13 12:04:00,1,18242
Duke,Neutered Male,Dog,5 years,Australian Cattle Dog,Brown Brindle/White,2015-01-03 16:51:00,0,18243
Bobby,Neutered Male,Dog,5 months,Dachshund Mix,Brown/Black,2016-01-21 21:06:00,0,18244
Bella,Spayed Female,Dog,3 years,Catahoula Mix,Brown/White,2014-05-01 17:09:00,0,18245
,Intact Male,Dog,1 year,Boxer Mix,Red/White,2014-05-22 13:36:00,1,18246
Blake,Intact Male,Dog,2 months,Labrador Retriever Mix,Buff,2015-09-30 15:09:00,2,18247
,Intact Male,Cat,1 year,Domestic Shorthair Mix,Black,2014-10-23 09:00:00,1,18248
Rebel,Neutered Male,Dog,2 years,Dachshund/Pembroke Welsh Corgi,Red/White,2013-10-15 17:51:00,0,18249
Chloe,Spayed Female,Dog,6 years,Chihuahua Shorthair Mix,Tan/White,2014-05-01 18:04:00,2,18250
Frenchie,Neutered Male,Dog,2 years,Beauceron Mix,Black/Tan,2014-12-04 17:20:00,1,18251
Hannah,Spayed Female,Dog,4 years,Maltese Mix,White,2014-02-25 15:24:00,2,18252
,Intact Male,Cat,3 weeks,Domestic Shorthair Mix,Brown Tabby,2014-04-23 19:00:00,1,18253
Otto,Neutered Male,Dog,2 years,Pit Bull Mix,Tan/White,2014-01-22 17:20:00,4,18254
,Intact Male,Cat,1 year,Domestic Shorthair Mix,Black/White,2014-01-22 15:11:00,1,18255
Ginger,Spayed Female,Cat,8 years,Domestic Shorthair Mix,Orange Tabby/White,2014-01-01 19:23:00,0,18256
Precious,Spayed Female,Dog,3 years,German Shepherd Mix,Black/Tan,2015-11-25 11:49:00,0,18257
,Neutered Male,Dog,5 months,Miniature Poodle/Labrador Retriever,White,2013-11-27 11:25:00,0,18258
Patch,Neutered Male,Dog,2 years,Pit Bull/Boxer,Red/White,2013-10-13 12:04:00,0,18259
Skippy Jon,Neutered Male,Dog,3 months,Chihuahua Shorthair Mix,Brown/White,2013-12-22 17:50:00,0,18260
Spike,Neutered Male,Dog,2 years,Manchester Terrier Mix,Black/Tan,2015-05-10 19:17:00,0,18261
Cari Blue,Spayed Female,Dog,2 years,Pit Bull Mix,Blue/White,2015-11-08 14:14:00,0,18262
,Spayed Female,Cat,2 months,Domestic Medium Hair Mix,Black/White,2014-07-13 18:52:00,0,18263
,Intact Male,Cat,1 month,Domestic Shorthair Mix,Black,2014-07-25 16:46:00,1,18264
Boxer,Neutered Male,Dog,1 year,Boxer,Red/White,2015-01-10 12:55:00,0,18265
Bella,Intact Female,Cat,4 weeks,Domestic Shorthair Mix,Black,2015-07-30 12:58:00,1,18266
,Intact Female,Cat,10 years,Domestic Shorthair Mix,Calico,2014-09-15 18:58:00,3,18267
,Unknown,Cat,5 days,Domestic Shorthair Mix,Black,2015-04-12 16:20:00,1,18268
,Intact Male,Cat,4 weeks,Domestic Shorthair Mix,Orange Tabby,2015-12-21 19:43:00,1,18269
,Neutered Male,Cat,11 years,Maine Coon Mix,Blue/White,2014-12-06 12:32:00,0,18270
Ohana,Spayed Female,Dog,4 years,German Shepherd Mix,Sable,2013-12-07 16:51:00,0,18271
Franklin,Neutered Male,Cat,2 months,Domestic Medium Hair Mix,Cream Tabby,2014-08-06 07:44:00,0,18272
Midge,Spayed Female,Dog,4 years,Parson Russell Terrier Mix,White/Tan,2014-12-16 19:07:00,2,18273
Tugg,Neutered Male,Dog,2 years,American Staffordshire Terrier Mix,Black,2014-08-27 14:35:00,1,18274
,Neutered Male,Cat,2 years,Domestic Shorthair Mix,Brown Tabby,2013-12-16 14:37:00,1,18275
,Intact Male,Cat,4 weeks,Domestic Shorthair Mix,Orange Tabby/White,2014-07-11 14:39:00,1,18276
Princess,Spayed Female,Dog,9 months,Chihuahua Shorthair Mix,Black/Brown,2015-11-30 18:30:00,2,18277
,Neutered Male,Dog,5 months,Labrador Retriever Mix,Black/White,2016-01-08 14:49:00,0,18278
Bubba,Neutered Male,Cat,2 years,Domestic Shorthair Mix,Blue Tabby/White,2014-02-16 11:59:00,1,18279
Chewy,Neutered Male,Dog,2 months,Cairn Terrier/Chihuahua Shorthair,Brown Brindle,2014-08-20 16:58:00,0,18280
Edith,Spayed Female,Cat,3 months,Domestic Shorthair Mix,Cream Tabby/White,2016-01-07 11:18:00,0,18281
Posey,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Calico,2014-11-19 17:18:00,0,18282
Lola,Spayed Female,Dog,3 years,Pit Bull Mix,Red/White,2015-10-22 17:18:00,0,18283
Schotzy,Spayed Female,Dog,1 year,Miniature Schnauzer/Soft Coated Wheaten Terrier,Gray/White,2014-11-11 15:39:00,1,18284
,Neutered Male,Cat,1 month,Domestic Shorthair Mix,Black,2014-10-18 19:15:00,0,18285
Toby,Neutered Male,Dog,3 years,Maltese/Miniature Poodle,White,2014-11-15 17:42:00,2,18286
,Intact Female,Cat,1 year,Domestic Shorthair Mix,Black,2013-12-08 11:43:00,3,18287
Akiko (Snow),Intact Female,Cat,2 months,Domestic Shorthair,Blue Tabby/White,2015-08-15 17:38:00,0,18288
Tator Tots,Neutered Male,Cat,5 years,Siamese Mix,Seal Point,2016-01-05 13:20:00,1,18289
Kane,Neutered Male,Dog,2 years,Pit Bull Mix,Black/White,2013-10-14 15:51:00,2,18290
Patches,Neutered Male,Dog,14 years,Labrador Retriever/Pointer,White/Black,2014-10-29 16:10:00,2,18291
Tucker,Neutered Male,Dog,2 years,Bernese Mountain Dog/Rottweiler,Tricolor,2015-02-08 14:55:00,0,18292
Cooper,Neutered Male,Cat,3 years,Domestic Shorthair Mix,Brown Tabby,2014-09-13 12:34:00,0,18293
Sadie,Spayed Female,Dog,1 year,Labrador Retriever Mix,Chocolate/White,2015-12-30 18:11:00,2,18294
,Intact Male,Cat,2 weeks,Domestic Shorthair Mix,Orange Tabby,2014-09-08 16:55:00,1,18295
,Intact Female,Dog,5 days,Pit Bull Mix,White/Black,2014-03-13 14:59:00,1,18296
Willow,Spayed Female,Dog,4 months,Chihuahua Shorthair Mix,Sable,2015-11-01 18:48:00,0,18297
Theodore,Neutered Male,Cat,4 years,Domestic Shorthair Mix,Orange Tabby/White,2015-11-07 13:27:00,1,18298
,Neutered Male,Dog,3 months,Maltese,White/Cream,2014-05-04 17:15:00,0,18299
Joan H,Spayed Female,Dog,2 years,Carolina Dog Mix,Yellow/White,2014-07-23 16:01:00,2,18300
,Intact Female,Cat,9 years,Domestic Shorthair Mix,Blue Tabby,2014-10-30 12:21:00,3,18301
Zena,Spayed Female,Dog,3 years,Pit Bull Mix,White/Brown,2015-01-11 11:33:00,1,18302
Kevin,Neutered Male,Dog,1 year,American Pit Bull Terrier Mix,Black/White,2014-11-29 19:01:00,0,18303
Patches,Spayed Female,Cat,2 years,Domestic Medium Hair Mix,Calico,2013-11-25 14:52:00,1,18304
Tula,Spayed Female,Dog,4 months,Siberian Husky/German Shepherd,Tricolor,2015-09-21 14:37:00,1,18305
Batman,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Black,2015-07-07 07:56:00,0,18306
Caramel,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Orange Tabby/White,2014-11-08 17:46:00,0,18307
,Spayed Female,Dog,7 months,Flat Coat Retriever Mix,Chocolate,2015-09-17 18:35:00,0,18308
Prec Punkin',Spayed Female,Dog,11 years,Yorkshire Terrier Mix,Brown/Black,2014-05-09 18:07:00,3,18309
Vera,Intact Female,Dog,13 years,Chihuahua Shorthair,Buff,2015-11-10 16:25:00,0,18310
Boss,Intact Male,Dog,6 months,Rhod Ridgeback Mix,Red,2014-10-29 13:09:00,2,18311
,Spayed Female,Dog,3 years,Chihuahua Shorthair/Dachshund,Brown Brindle,2014-09-30 15:52:00,1,18312
Jack,Intact Male,Dog,2 years,Shih Tzu Mix,White/Cream,2014-01-17 11:35:00,1,18313
Happy,Neutered Male,Dog,2 years,Boxer/Beagle,White/Brown,2015-11-27 13:45:00,0,18314
Che,Neutered Male,Dog,7 years,Labrador Retriever Mix,Black/White,2015-01-27 12:49:00,0,18315
Boxers,Intact Male,Dog,6 years,Boxer Mix,Brown Brindle/White,2015-11-03 13:11:00,2,18316
Michonne,Intact Female,Cat,1 month,Siamese Mix,Tortie Point,2014-10-14 14:56:00,1,18317
Dalton,Neutered Male,Dog,2 years,Pit Bull Mix,Black Brindle/White,2014-07-27 11:18:00,1,18318
,Spayed Female,Dog,2 months,Rottweiler/German Shepherd,Sable,2015-01-17 20:30:00,0,18319
,Intact Male,Dog,3 years,Pit Bull Mix,Tan,2013-12-11 17:41:00,3,18320
Tucker,Neutered Male,Dog,6 years,German Shepherd Mix,Tan,2014-12-02 11:27:00,2,18321
Emma,Intact Female,Dog,3 months,Labrador Retriever Mix,Black/White,2014-09-22 15:36:00,2,18322
Levon,Neutered Male,Dog,2 years,Labrador Retriever Mix,Tan/White,2014-09-29 12:59:00,0,18323
Poquito,Spayed Female,Cat,2 years,Domestic Shorthair Mix,Brown Tabby,2014-07-29 14:18:00,0,18324
,Neutered Male,Dog,2 years,Miniature Poodle Mix,White,2013-12-27 12:54:00,1,18325
,Spayed Female,Cat,1 year,Domestic Shorthair Mix,Black/White,2015-01-12 09:00:00,1,18326
,Neutered Male,Dog,1 year,Great Dane Mix,Blue,2015-06-04 17:05:00,1,18327
Wero,Neutered Male,Dog,4 years,Chihuahua Shorthair/Cardigan Welsh Corgi,White/Brown,2015-10-31 11:13:00,2,18328
,Neutered Male,Cat,11 months,Domestic Shorthair Mix,Black/White,2015-12-16 19:41:00,1,18329
Scooter,Neutered Male,Cat,3 months,Domestic Shorthair Mix,Orange Tabby/White,2015-10-21 11:13:00,1,18330
Pixie,Spayed Female,Cat,1 year,Domestic Shorthair Mix,Brown Tabby,2015-12-17 15:13:00,1,18331
Moby Dixson,Neutered Male,Cat,3 months,Domestic Shorthair Mix,Blue Tabby,2014-12-02 18:15:00,0,18332
,Intact Male,Cat,3 weeks,Domestic Shorthair Mix,Brown Tabby,2014-08-16 18:30:00,1,18333
Ruckus,Intact Female,Dog,2 years,Pit Bull Mix,Blue/White,2015-09-01 17:06:00,2,18334
Daisy,Spayed Female,Cat,1 year,Domestic Medium Hair Mix,Black/White,2016-01-02 16:03:00,0,18335
,Unknown,Cat,2 weeks,Domestic Shorthair Mix,Black/White,2015-09-05 18:43:00,1,18336
Harvey,Neutered Male,Dog,2 years,Labrador Retriever Mix,Black,2014-12-11 14:06:00,1,18337
,Spayed Female,Dog,6 months,Dachshund/Beagle,Black/White,2014-07-19 19:11:00,0,18338
Swade,Neutered Male,Dog,4 years,Pug Mix,Fawn/Black,2014-10-22 12:01:00,0,18339
Marie,Spayed Female,Dog,2 months,Beagle Mix,Brown/White,2015-10-06 17:04:00,0,18340
Rosie,Spayed Female,Dog,7 months,Chihuahua Shorthair/Dachshund,Black/Tan,2013-11-18 14:59:00,0,18341
,Intact Male,Cat,1 month,Domestic Shorthair Mix,Black Smoke/White,2014-11-24 19:06:00,3,18342
Blue,Neutered Male,Dog,1 year,Miniature Schnauzer Mix,Gray/White,2014-05-30 18:47:00,0,18343
Roxy,Spayed Female,Dog,3 years,English Springer Spaniel Mix,White/Black,2015-12-29 00:00:00,1,18344
Georgia,Spayed Female,Dog,1 year,Border Collie Mix,Chocolate/Cream,2014-08-23 12:10:00,0,18345
,Intact Male,Cat,1 weeks,Domestic Shorthair Mix,Orange,2014-05-04 17:28:00,1,18346
,Neutered Male,Dog,7 years,Chihuahua Longhair Mix,Brown/White,2016-02-20 17:31:00,1,18347
Fiona,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Black/White,2014-11-23 17:57:00,0,18348
Charlie,Neutered Male,Dog,10 years,Basset Hound Mix,White/Tan,2014-04-07 18:14:00,2,18349
Sabrina,Spayed Female,Dog,13 years,Rat Terrier/Chihuahua Shorthair,Tricolor,2015-07-02 17:25:00,2,18350
,Spayed Female,Cat,3 months,Domestic Shorthair Mix,Blue Tabby,2015-10-22 10:58:00,0,18351
,Intact Female,Cat,4 weeks,Domestic Shorthair Mix,Calico,2015-05-14 18:50:00,1,18352
Gretel,Spayed Female,Dog,2 months,Queensland Heeler Mix,Black/White,2014-01-19 17:54:00,0,18353
Neva,Neutered Male,Dog,5 years,Shih Tzu/Cavalier Span,White/Brown,2013-11-28 16:02:00,2,18354
Lauren,Spayed Female,Dog,1 year,Labrador Retriever/Rhod Ridgeback,Tan/Red,2015-06-20 12:20:00,0,18355
Bolou,Neutered Male,Dog,4 years,Chow Chow,Blue,2013-12-02 11:49:00,1,18356
Ajax,Neutered Male,Dog,6 months,Pointer Mix,White,2015-12-30 16:27:00,1,18357
Hooker,Neutered Male,Dog,10 years,Labrador Retriever Mix,Yellow,2015-10-11 16:16:00,2,18358
,Intact Male,Cat,3 weeks,Domestic Shorthair,Black,2015-08-11 00:00:00,1,18359
,Intact Female,Dog,3 years,Chihuahua Shorthair Mix,White/Brown,2015-07-17 15:49:00,1,18360
,Intact Female,Cat,3 weeks,Domestic Shorthair Mix,Black,2014-04-11 18:00:00,1,18361
,Intact Male,Cat,2 years,Domestic Medium Hair Mix,Orange Tabby/White,2015-03-27 10:39:00,3,18362
Macavoy,Neutered Male,Cat,1 year,Domestic Longhair Mix,Lynx Point,2016-02-08 18:48:00,0,18363
,Intact Female,Cat,2 years,Domestic Shorthair Mix,Brown Tabby,2014-08-26 09:00:00,1,18364
Peanut,Neutered Male,Dog,2 years,Labrador Retriever Mix,Black/Brown,2015-01-17 15:52:00,0,18365
,Unknown,Cat,3 days,Domestic Shorthair Mix,Brown Tabby,2015-05-30 18:42:00,1,18366
,Neutered Male,Cat,1 year,Domestic Medium Hair Mix,Brown Tabby/White,2016-01-11 17:45:00,1,18367
Hamilton,Neutered Male,Dog,6 years,German Shepherd Mix,Brown/Black,2015-03-24 14:57:00,2,18368
,Intact Female,Dog,2 months,Chihuahua Shorthair Mix,Tan,2014-08-03 15:39:00,1,18369
Jinx,Neutered Male,Dog,8 years,Labrador Retriever Mix,Brown,2014-07-08 17:21:00,2,18370
Shaft,Neutered Male,Dog,5 years,Miniature Poodle Mix,White,2014-09-24 11:51:00,0,18371
,Intact Male,Cat,4 days,Domestic Shorthair Mix,Black/White,2014-08-28 14:06:00,1,18372
,Spayed Female,Dog,4 months,Miniature Schnauzer Mix,Black/White,2014-11-02 17:51:00,0,18373
,Intact Male,Dog,4 months,German Shepherd,Tan/Black,2014-10-23 17:07:00,1,18374
Scotty,Neutered Male,Dog,2 months,Norfolk Terrier Mix,White/Buff,2015-06-28 17:36:00,0,18375
Ian,Neutered Male,Cat,4 years,Domestic Shorthair Mix,Black/White,2014-04-01 11:28:00,0,18376
,Intact Female,Cat,7 months,Domestic Shorthair Mix,Brown Tabby,2014-07-16 09:00:00,1,18377
Bruno Beau,Neutered Male,Dog,1 year,Staffordshire Mix,Brown Brindle/White,2014-01-04 12:52:00,0,18378
,Intact Male,Cat,1 week,Domestic Shorthair Mix,Cream Tabby,2014-08-05 12:47:00,1,18379
Holly,Intact Female,Dog,2 years,Australian Cattle Dog Mix,Red Tick/White,2014-01-19 16:05:00,1,18380
Mickey,Neutered Male,Dog,5 months,Labrador Retriever Mix,Black/White,2015-06-23 17:48:00,0,18381
John,Intact Male,Cat,2 months,Domestic Shorthair Mix,Orange Tabby,2015-10-11 14:07:00,1,18382
Bruno,Intact Male,Dog,2 months,Chihuahua Shorthair,Brown,2015-05-10 16:08:00,1,18383
Cane,Neutered Male,Dog,1 year,Dogo Argentino Mix,White,2014-10-03 12:40:00,0,18384
Brenda,Spayed Female,Cat,3 months,Domestic Longhair Mix,Brown Tabby,2015-11-20 15:05:00,1,18385
,Intact Male,Cat,1 week,Domestic Medium Hair Mix,Brown Tabby,2014-05-11 11:20:00,1,18386
,Intact Male,Cat,1 year,Domestic Shorthair Mix,Brown Tabby,2015-12-30 12:46:00,3,18387
,Unknown,Cat,2 years,Domestic Shorthair Mix,Brown Tabby,2014-11-11 09:00:00,1,18388
,Intact Male,Cat,3 weeks,Domestic Shorthair Mix,Orange Tabby,2014-10-16 18:33:00,1,18389
Libby,Intact Female,Cat,2 months,Domestic Longhair Mix,Tortie,2015-07-17 14:27:00,1,18390
,Spayed Female,Dog,2 months,Labrador Retriever Mix,Black/White,2014-08-19 17:18:00,0,18391
Grace,Spayed Female,Cat,5 months,Domestic Shorthair Mix,Black,2014-09-08 16:23:00,1,18392
Choni,Neutered Male,Dog,3 years,Chihuahua Shorthair Mix,Tan,2016-02-12 17:16:00,0,18393
Jamie,Intact Female,Dog,2 months,Great Pyrenees,White,2014-05-14 18:55:00,1,18394
Meatball,Spayed Female,Cat,1 year,Domestic Shorthair Mix,Black/White,2015-03-01 14:43:00,0,18395
,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Black/White,2014-07-08 14:49:00,1,18396
Sweetcheeks,Intact Male,Dog,6 months,Pit Bull,White,2015-05-15 00:00:00,1,18397
Trinity,Spayed Female,Dog,6 years,English Bulldog Mix,Tricolor,2015-01-16 19:29:00,0,18398
,Intact Male,Cat,5 months,Domestic Shorthair Mix,Brown Tabby/White,2015-08-05 09:00:00,1,18399
Chase,Neutered Male,Dog,4 years,Labrador Retriever/Beagle,Brown,2013-11-09 19:06:00,0,18400
Quince,Spayed Female,Dog,7 years,Australian Cattle Dog Mix,Brown Brindle/White,2016-01-05 18:59:00,1,18401
Shelby,Spayed Female,Dog,1 year,German Shepherd/Boxer,Brown/Black,2015-04-12 14:27:00,2,18402
,Neutered Male,Cat,10 years,Domestic Shorthair Mix,Brown Tabby/White,2014-12-23 10:03:00,4,18403
Kiki,Spayed Female,Dog,2 months,Manchester Terrier/Dachshund,Tricolor,2015-09-03 17:33:00,0,18404
Holmes,Neutered Male,Cat,2 months,Siamese Mix,Lynx Point,2014-06-03 16:59:00,0,18405
,Intact Male,Cat,3 weeks,Domestic Shorthair Mix,Brown Tabby,2014-09-02 15:53:00,1,18406
Dahlia,Intact Female,Cat,2 months,Domestic Shorthair Mix,Calico,2013-10-27 14:57:00,1,18407
Dorado,Neutered Male,Dog,3 months,Carolina Dog Mix,Red,2015-08-09 13:20:00,0,18408
,Neutered Male,Cat,2 years,Domestic Shorthair Mix,Black/White,2016-02-12 18:41:00,1,18409
Cari̱o,Spayed Female,Cat,3 months,Domestic Shorthair Mix,Black,2016-01-25 14:09:00,1,18410
Leia,Intact Female,Dog,5 years,Pit Bull Mix,Brown Brindle,2014-11-10 10:01:00,3,18411
Sally,Intact Female,Cat,1 year,Domestic Shorthair Mix,Brown Tabby/White,2014-07-09 12:01:00,1,18412
Oscar,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Orange Tabby/White,2015-07-26 00:00:00,0,18413
Turner,Neutered Male,Dog,1 year,Australian Cattle Dog,White/Red,2015-02-22 11:41:00,1,18414
River,Spayed Female,Dog,2 years,German Shepherd/Labrador Retriever,Tan/Black,2014-07-24 16:13:00,2,18415
Cookie,Spayed Female,Dog,10 years,Chihuahua Shorthair Mix,Tan/White,2015-01-06 13:31:00,3,18416
Pecan,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Black/White,2016-02-05 19:26:00,0,18417
Dillon,Neutered Male,Cat,2 months,Domestic Shorthair Mix,Brown Tabby,2015-12-20 00:00:00,1,18418
Chulo,Neutered Male,Dog,1 year,Dachshund Mix,Black/Tan,2014-02-25 18:35:00,2,18419
,Unknown,Cat,2 years,Domestic Shorthair Mix,Brown Tabby,2014-02-10 14:32:00,1,18420
,Intact Female,Cat,4 months,Domestic Shorthair Mix,Black,2014-01-21 15:24:00,1,18421
,Intact Male,Cat,2 days,Domestic Shorthair Mix,Orange Tabby,2014-08-28 14:07:00,1,18422
,Spayed Female,Dog,6 months,Blue Lacy Mix,Fawn,2015-08-24 17:02:00,0,18423
Beethoven,Spayed Female,Dog,2 months,Bernese Mountain Dog Mix,Black/White,2014-01-15 13:11:00,2,18424
Isis,Spayed Female,Dog,2 years,Pit Bull Mix,Tan/White,2014-02-03 15:40:00,0,18425
Bobby,Spayed Female,Dog,3 years,Rat Terrier Mix,White/Brown,2014-11-05 17:00:00,0,18426
Minnie,Intact Female,Dog,4 months,Chihuahua Shorthair Mix,Blue/Tan,2014-11-04 18:03:00,1,18427
Smokey,Intact Female,Cat,2 months,Domestic Shorthair Mix,Blue,2015-10-29 18:44:00,0,18428
Princessa,Spayed Female,Dog,4 years,Chihuahua Shorthair/Dachshund,Black/Brown,2014-07-05 17:21:00,0,18429
Tilly,Intact Female,Dog,10 years,Chihuahua Longhair Mix,Chocolate/White,2015-03-03 12:29:00,2,18430
Deacon,Neutered Male,Dog,8 years,Boston Terrier Mix,Brown Brindle/White,2014-12-07 13:23:00,2,18431
Penelope,Spayed Female,Dog,1 year,Australian Cattle Dog/Catahoula,Blue Merle,2015-02-19 14:58:00,1,18432
Cabel,Neutered Male,Dog,4 years,Chihuahua Shorthair Mix,Black/Brown,2014-04-03 18:05:00,2,18433
Gerald,Intact Male,Cat,2 months,Domestic Shorthair Mix,Cream Tabby,2014-05-27 08:34:00,0,18434
,Intact Female,Dog,2 weeks,Pit Bull Mix,Blue/White,2014-12-27 11:09:00,2,18435
,Spayed Female,Dog,3 years,Maltese/Miniature Poodle,White,2014-09-10 17:38:00,0,18436
Sparkle,Intact Female,Cat,1 month,Domestic Shorthair Mix,Brown Tabby,2015-07-18 17:09:00,0,18437
,Neutered Male,Cat,2 months,Domestic Longhair Mix,Black,2015-07-17 17:28:00,0,18438
Bleu,Spayed Female,Dog,3 years,Australian Shepherd/Cocker Spaniel,Blue Merle/White,2014-01-25 18:41:00,0,18439
Blue,Neutered Male,Dog,6 years,Pit Bull Mix,Blue/White,2015-08-15 08:38:00,0,18440
Cupulin,Neutered Male,Dog,2 years,Labrador Retriever Mix,Black,2014-01-31 14:52:00,3,18441
,Intact Female,Dog,2 months,Labrador Retriever Mix,Black/White,2013-10-14 12:59:00,1,18442
Hudson Hawk,Neutered Male,Dog,7 years,Beagle,White/Tan,2016-01-02 14:18:00,2,18443
Patches,Neutered Male,Cat,2 months,Domestic Medium Hair Mix,White/Brown Tabby,2014-07-12 20:26:00,0,18444
Calvin,Neutered Male,Cat,3 years,Domestic Shorthair Mix,Brown Tabby/White,2015-01-19 18:29:00,2,18445
Lilly,Spayed Female,Dog,2 years,Chihuahua Shorthair Mix,Black/White,2015-04-21 14:02:00,0,18446
,Unknown,Cat,3 weeks,Domestic Shorthair Mix,Blue,2015-05-29 18:51:00,1,18447
Oreo,Spayed Female,Cat,2 years,Domestic Medium Hair Mix,Black/White,2015-02-06 11:54:00,1,18448
,Intact Female,Cat,3 weeks,Domestic Shorthair Mix,Blue Tabby,2015-07-15 16:13:00,1,18449
,Spayed Female,Cat,3 years,Domestic Shorthair Mix,Black/White,2014-08-28 09:00:00,1,18450
Oreo,Intact Male,Cat,9 months,Domestic Medium Hair Mix,Black/White,2015-05-23 11:59:00,3,18451
Figgy,Intact Female,Cat,3 months,Domestic Shorthair Mix,Black/White,2013-12-12 15:46:00,4,18452
Bevo,Neutered Male,Dog,4 years,Pit Bull Mix,Fawn,2015-04-05 12:37:00,1,18453
Ein,Intact Male,Dog,1 year,Pembroke Welsh Corgi,Tricolor,2014-01-22 11:58:00,2,18454
Spencer,Neutered Male,Cat,3 years,Domestic Shorthair Mix,Orange Tabby,2014-08-02 15:03:00,1,18455
Dancer,Spayed Female,Dog,1 year,Pharaoh Hound,Red/White,2016-02-06 12:44:00,1,18456
Mr. Johnson,Neutered Male,Dog,2 years,Pit Bull Mix,Chocolate/White,2014-12-03 08:45:00,0,18457
Melania,Spayed Female,Cat,2 months,Domestic Shorthair Mix,Brown Tabby,2015-09-07 18:23:00,0,18458
